1.350339 0.599878
0.063121 -0.329434
0.121398 0.332760
0.791268 0.079796
0.265433 0.077936
-0.405502 -0.246930
0.797725 0.401821
1.196761 0.500524
-0.464824 -0.116920
0.356706 0.442536
0.995917 0.706012
0.725801 0.326936
-0.093267 -0.087789
-0.741023 -0.009486
-0.120307 0.090325
1.929646 0.774558
0.814833 0.323197
-0.011973 -0.019113
0.334254 0.033880
0.363301 0.117149
-0.945984 -0.714329
-0.023458 -0.222664
-0.262317 -0.138777
-1.123807 -0.389123
-0.711243 -0.459169
0.962345 0.353755
-0.356048 -0.077793
-1.563192 -0.494641
-0.654976 0.093808
1.120044 0.568299
-0.441168 0.167926
-0.483295 -0.018053
2.036021 0.529862
-0.478170 -0.009464
1.144686 0.130158
0.455201 0.099095
0.639711 0.361979
-0.825783 -0.240884
0.967809 0.513332
0.791522 0.415897
2.067969 0.653689
-1.138504 -0.852828
-0.342031 0.358647
-0.082483 0.012830
-0.198938 -0.228343
-0.082265 0.053533
0.925630 0.497163
2.213564 0.953661
0.736986 0.343327
-0.345395 -0.043758
-0.455416 -0.319393
-0.284141 0.354209
-1.368584 -0.823954
0.925202 0.540273
-1.352097 -0.375638
1.176189 0.675700
0.762295 0.412459
-1.827843 -0.585017
-1.913232 -0.910948
0.436587 0.085509
-0.655895 -0.411259
-0.059696 0.146928
-0.370025 -0.250697
1.781524 1.032059
-0.719477 -0.227565
0.211441 0.232094
-1.070143 -0.462900
-1.285055 -0.437219
-1.083484 -0.665128
0.571634 0.149391
0.381735 0.297361
0.234828 -0.266848
1.049074 0.594068
1.273395 0.396850
0.342974 0.355590
0.250676 0.355566
0.175448 0.359298
1.411674 0.549303
-0.717934 -0.314392
1.108003 0.159567
0.482209 -0.114466
0.527925 0.139190
-1.323275 -0.737018
0.228649 0.038147
1.579115 0.780236
-1.332094 -0.702537
-3.118609 -1.060298
0.683656 0.324648
2.511427 0.981603
0.166564 0.046154
1.466864 0.605072
-0.038115 -0.069303
-0.272996 -0.303697
-1.010393 -0.646511
1.208777 0.509593
0.254772 0.062218
0.200819 0.036613
-1.525706 -0.509926
0.812717 0.550727
-0.165365 -0.255515
0.067837 -0.221108
0.574781 0.568675
0.052535 -0.237865
-2.505014 -1.069335
-0.121965 -0.250247
-0.007821 0.016826
0.438189 0.337230
-2.062815 -0.541323
-0.403161 -0.250070
-0.708908 -0.284939
-0.746229 -0.141717
-1.438859 -0.562799
1.033394 0.128090
0.784760 0.191181
-0.036489 0.238878
-0.690065 -0.067061
-0.753754 -0.519284
-1.080269 -0.401231
0.241068 0.013135
-2.700824 -1.037865
-1.214464 -0.655311
0.903998 0.398704
0.309474 -0.138344
-1.186327 -0.215793
1.426601 0.359004
-0.729627 -0.218574
-0.233465 -0.275685
0.451251 0.390042
-1.319898 -0.390621
-1.476553 -0.525421
0.295399 -0.158095
-1.520884 -0.640842
0.398163 0.340428
1.231474 0.178939
-1.143174 -0.149154
-1.621610 -0.420498
0.769449 0.172934
-0.807874 -0.482357
0.506325 0.113267
-0.366902 -0.082162
0.626328 0.285787
0.682505 0.151756
0.911604 0.605841
-0.171117 -0.039089
0.740031 0.320143
0.524432 0.200548
-1.501219 -0.209343
2.338219 1.023562
1.266744 1.020169
1.966223 1.033285
-1.115745 -0.598121
-0.529255 -0.102189
-1.520772 -0.501718
-0.302207 -0.209907
0.521073 0.018774
-0.060846 0.021884
0.655444 0.733902
-0.154037 0.240529
-0.381469 -0.072690
1.228354 0.431253
-1.077408 -0.518150
0.811644 0.387873
-0.159143 0.375724
-2.060732 -0.925098
0.102745 0.020379
0.892990 0.595838
0.762405 0.328196
1.123445 0.620956
-1.382831 -0.716904
-1.346414 -0.657924
0.792233 0.688734
-0.458770 -0.209338
0.752162 0.207099
-1.798879 -0.693699
-1.194362 -0.618838
-1.247592 -0.339413
-0.824939 0.147350
-0.000727 0.344021
0.378627 0.129275
0.167219 0.038698
0.839143 0.319022
1.087521 0.401528
0.739474 0.216731
0.346032 -0.003114
-0.652586 -0.540228
0.613352 0.323968
-0.238773 -0.353992
0.785588 0.197281
-1.718259 -0.872083
-0.406775 -0.192405
1.618724 0.782797
1.193155 0.324940
0.675646 -0.062091
0.317337 0.092335
0.157052 0.002610
0.405332 -0.233239
0.813586 0.040830
0.075740 0.046320
0.902344 0.240121
1.561070 0.709467
-0.958023 -0.416234
-1.380308 -0.227051
-0.507417 -0.067374
-1.425584 -0.772144
1.350390 0.403819
-0.239700 0.170266
0.274119 0.444999
-1.549719 -0.859391
0.627593 0.364329
-0.222222 -0.387501
-0.640307 -0.221731
-0.727352 -0.385395
-0.740289 -0.460808
1.171177 0.056714
0.801884 0.070697
-1.011287 -0.128016
-0.644083 -0.403071
-0.594664 -0.310233
-1.198319 -0.660846
0.679362 0.270549
-0.362146 -0.169323
-0.039467 0.010177
-1.147987 -0.858054
1.043971 0.039639
0.662413 0.347420
-0.296278 -0.161430
1.673255 0.922003
0.384183 -0.102228
0.662530 0.265921
0.882251 0.598221
0.165500 0.277666
-0.005492 -0.015223
1.300388 0.405593
1.124006 0.495278
-0.733493 -0.317147
0.277548 0.548648
-0.199403 0.073149
-0.459498 -0.101888
0.993193 0.387000
1.366094 0.680537
1.421962 0.759994
-0.880280 -0.044738
-1.353602 -0.494078
0.249526 -0.093919
0.995547 0.229874
1.919043 0.813211
0.636897 0.512529
0.142349 0.299621
-0.395825 -0.312404
-0.398709 -0.511910
0.137919 -0.225196
-1.240095 -0.532941
1.362785 0.597027
-0.444182 -0.060858
-0.557859 -0.248909
1.104798 0.595961
-1.379996 -0.438290
-0.477230 -0.312400
1.053292 0.668629
1.766907 0.600100
1.686704 0.473063
0.167397 -0.121156
0.184722 0.264824
0.178490 -0.147340
-1.485281 -0.451920
-0.729512 0.080173
2.292279 0.629588
-0.216319 -0.109439
-0.098673 -0.163956
-0.211978 -0.504770
1.578998 0.391483
2.238992 1.123116
1.701858 0.406058
-1.746463 -0.634428
-2.394962 -0.646445
0.393727 -0.199962
-0.885253 -0.340493
-1.523413 -0.178160
-0.106260 0.354696
1.903131 1.052006
1.284542 0.390044
1.064706 0.388717
0.609734 0.327915
0.918066 0.365460
0.045569 0.219352
0.790255 0.338641
-1.289062 -0.765315
-1.508518 -0.877677
0.132074 0.170280
-1.074763 -0.551171
1.026827 0.333125
0.816924 0.331265
-1.730054 -0.708135
-0.185215 -0.096449
-2.189575 -0.948192
-0.317396 -0.302386
-1.172152 -0.388959
-3.201558 -1.308517
0.091015 0.103227
1.638203 0.646079
0.632777 -0.144942
-0.120628 -0.127853
-0.071696 0.533612
1.018030 0.784804
-0.228705 -0.025235
-1.769216 -0.380647
1.085253 0.125397
-0.042077 -0.134188
0.032263 0.102535
-0.327226 -0.115347
-0.791554 -0.143905
1.702397 1.130909
0.983785 0.303290
0.612037 0.356323
-1.819876 -0.707420
-1.292128 -0.346831
0.485617 0.451336
-1.382993 -0.607283
-0.255077 -0.161228
-0.626841 -0.167953
0.543829 0.371321
1.013897 0.493953
1.785225 0.492003
-0.292173 -0.260906
0.175078 -0.224049
1.195019 0.114148
-2.286796 -1.208727
0.539227 0.239297
-0.600023 -0.341140
-0.202883 -0.126096
-0.941366 -0.748015
2.341290 0.965588
0.010411 -0.021891
1.376847 0.308397
1.684793 0.427160
-0.445316 0.130770
-0.838206 -0.424111
-1.973365 -0.732844
-0.680400 -0.221737
-0.778060 0.168492
0.459515 0.567480
0.096429 0.209978
0.511409 0.542411
0.430229 0.398510
-1.531943 -0.767212
-0.044955 0.117699
-0.602059 0.076507
-1.227922 -0.566621
1.188509 0.349847
-2.277446 -0.855518
0.870298 0.378147
-0.484290 -0.335755
1.753396 0.674547
-1.293083 -0.208115
-0.523950 0.010610
-1.436695 -0.609475
-0.914816 -0.453979
-1.633243 -0.683116
-0.471016 -0.284930
-1.547462 -0.543086
-0.997071 -0.474711
0.229276 0.264113
-0.643602 -0.797446
-0.171302 0.225472
2.679163 1.296436
0.595925 0.227001
0.322414 0.015289
0.365380 -0.022862
-0.305867 -0.377947
0.153290 0.064321
0.900852 0.545997
0.384838 -0.075778
1.229792 0.557376
-0.736670 -0.525564
-0.038610 -0.191120
-0.076479 -0.071630
-0.616573 -0.199356
0.168205 0.050441
1.388519 0.794196
-0.210772 -0.028863
1.264826 0.623498
-0.374297 -0.309870
0.537330 0.475781
-0.073833 0.074191
-1.332733 -0.766405
-0.761122 -0.543316
-0.399557 -0.502491
0.616464 0.346018
0.047016 -0.244164
1.662639 0.474692
0.914688 0.284977
-0.570600 0.192424
-0.390269 -0.179489
-0.179131 -0.002633
-0.426418 0.165438
1.015563 0.296644
-0.501728 -0.149245
-1.691964 -0.713150
0.430075 0.162250
-0.362618 -0.233992
-0.146385 -0.289606
-0.646399 -0.136038
-0.437199 -0.133952
1.853822 1.053156
-1.168692 -0.764640
0.052896 -0.059794
0.593731 0.127514
-0.551014 -0.103702
-0.927479 -0.174344
0.486951 0.193338
-0.230637 -0.282779
0.900820 0.497715
-1.201784 -0.281333
0.588861 0.457604
-1.037901 -0.242437
1.437434 0.475395
-0.171698 0.432353
-0.501421 -0.017252
0.307482 0.349518
2.154135 1.021795
-0.129876 -0.225029
1.405393 0.720238
0.406191 0.649436
-0.041348 0.139938
0.470562 0.460635
0.110651 0.037621
-2.244290 -0.819377
0.040376 -0.164912
-0.230648 -0.079966
1.048276 0.423230
0.222112 0.080952
0.672750 0.338760
0.612459 0.479704
1.296479 0.280604
-0.712222 -0.003330
1.266439 0.152067
2.430179 1.087881
-1.288864 -0.391321
-1.226220 -0.403833
-1.333283 -0.623436
-0.611575 -0.016694
0.631675 0.205541
0.274206 0.023903
0.063886 0.229876
-1.103527 -0.503611
-1.340688 -0.443449
-1.686165 -1.141746
-0.178646 0.170958
-0.400441 -0.420104
-1.349263 -0.502298
-0.243166 0.033373
-0.958739 -0.403627
-2.271086 -0.826410
-1.055705 -0.876239
-0.607444 -0.173750
1.280631 0.350440
0.157460 0.003367
0.673709 0.134231
0.004758 -0.179263
0.215715 0.059790
-1.511102 -0.452386
0.356102 0.343622
-0.887996 -0.723562
0.674843 0.151969
-1.659991 -0.687032
-0.880210 -0.421534
0.328994 0.166242
-0.316002 -0.008987
1.576580 0.434884
-0.478962 -0.340109
0.176766 -0.061129
-0.939921 -0.483476
