13.8792042405 7.6682793909
21.1768980639 9.3206478941
3.0600924013 12.5414286926
5.3097093637 16.1944832195
10.2252027888 14.6052600887
13.6860028508 7.2300135159
13.5855026121 6.9391296077
9.9029792630 14.3303445798
14.4879032180 6.8566909269
16.9188965783 7.3805619752
14.0141040969 7.4676368084
14.3784994926 3.6686705432
11.3338989969 12.5075145049
14.1252019616 6.7550700211
13.7225009166 6.6701356569
6.5703665632 16.4192296877
14.6136963239 8.1325448236
14.3295048431 8.3001023073
9.8177892298 14.6018464365
8.1686029391 11.6507673531
14.4357006882 6.6557832520
13.7043970522 6.5450919905
14.2970034918 6.5600326009
13.5921025810 3.2406697576
14.4811024859 6.9238133507
13.9849996623 6.8490681627
14.0592982379 14.1966596410
13.5584038482 6.6966377609
9.9936312071 15.0091660044
10.7110993879 13.9737489550
11.6928049023 11.6678967911
14.2923992320 5.0878392431
14.1700962693 4.4956086378
16.4998974684 6.7221371077
6.2802502055 16.7690776017
16.6469002631 3.7665633804
6.6597113905 15.7603314625
12.9416951555 14.5400532441
15.8595959166 4.7061248962
14.2162987185 6.8905361600
8.1102396079 12.8453880994
14.7888003183 4.9256728760
14.2620010906 6.8534621633
10.5030028059 14.1953919660
14.3133966288 7.4089276442
14.6664971124 15.0244685922
15.2646025536 3.9929822056
15.2299958209 4.4886995109
17.2761037100 12.8124932217
14.4051972657 3.5468135622
17.5982994535 6.8996711476
14.4425951094 6.8829058911
6.6868253810 16.4194711947
2.9085675182 9.6451557979
6.3349554043 16.5942124952
13.9722039976 13.5300243016
13.6609042565 14.7779937390
15.7130976568 15.3825524581
9.6529993333 13.8189286350
16.7250965112 7.1730665566
14.2204962925 6.6942321344
13.5170965846 7.0944236027
10.8173047559 5.8548377465
16.7522983949 7.5669885374
18.4861970920 6.7408249052
2.8777051757 9.7821704200
13.6911959637 6.9304802021
5.3168971213 2.7045417198
16.4105979209 5.8134495748
17.7146987089 6.6797382345
17.1791005153 11.0849202595
9.3684346049 14.4580233903
14.1496046838 7.2067030895
14.4573046538 7.2483392404
14.8605030961 7.1745755033
4.7077738433 4.6006661080
8.1723842253 12.7130357202
13.8400960582 7.8176521550
13.7575043928 7.9334097255
14.4065974016 6.3841233219
17.4875030396 5.8118088021
14.5726040338 6.7824849955
19.0685998443 8.7498532158
12.6150960203 13.7561343941
6.2733887041 16.5039535322
7.5542033693 7.9297247649
6.6290665769 16.6813238080
15.6950034996 3.9756758607
10.4270024877 17.3644418763
14.6108025561 13.5176961058
9.6459080318 14.0536092972
14.8349027966 6.5709277149
16.2866992473 8.0711512841
16.7605039487 11.3061270710
15.6242991777 4.7907927860
18.3063007717 7.1051238482
13.6211965183 7.7068412167
20.6931951834 10.6992837737
9.4263334234 14.2619654971
14.3999013585 6.6676237021
10.1110042805 14.6784994465
14.4409019916 7.2235354483
8.7132440322 14.7043014414
11.0774037890 4.7745852356
9.1361412787 13.3175342838
9.3694485441 13.1435124385
10.5950000548 14.4740685682
15.6863954087 4.3783475464
13.9738972693 6.7341417729
15.8691966766 12.9659713970
13.4328015793 7.6406592307
13.8321020483 7.1733479263
12.4786041030 15.0816204011
4.8698318179 4.6007905583
13.7192043630 6.8715198485
13.7871040762 8.4939879418
12.3667994417 12.8720198683
14.3325972281 6.6879823733
13.6716014252 6.3978932086
11.1374975281 13.6121831961
17.8185987368 7.0707942832
18.0305966667 6.8074680558
18.6717964210 12.1037838267
17.5979983098 10.9598776899
8.9314521962 14.8890444328
20.8845982390 11.3733970215
9.2559036038 14.5145685816
17.9399035031 6.4853218981
13.9086042585 6.5627899504
5.7472455998 5.1621726333
17.0721963370 12.2046111153
14.3454024872 2.9447770807
13.5574036047 7.6352108940
13.0383013527 6.9872185537
13.7059021950 5.8551769052
14.0682980979 7.6345306542
17.1456017670 7.4921712765
5.5131581695 10.7513836171
12.6525039483 13.3233725443
18.2704027610 7.7805098476
3.9188595389 8.2381662485
8.4290205549 12.6266801012
18.1616022869 11.7122162480
13.7817952656 3.3059263362
16.1943970998 7.1538354068
4.9178486197 16.1632370633
19.9996010884 11.8306381951
4.8136811465 6.2696296197
18.2638998429 9.9422587254
14.2055998851 7.5851208556
11.5627034364 11.8225293440
7.0231907385 16.4414134300
14.3972018259 5.6311121040
14.3858012930 4.3671668683
16.9377044163 6.6313337320
13.7669036262 7.3992252641
16.4146046184 7.4864782173
