1419,1
1454,1
1473,1
1474,1
1475,1
1476,2
1478,1
1482,1
1483,1
1490,1
1494,1
1495,2
1496,2
1499,2
1500,1
1501,2
1502,1
1503,1
1504,2
1505,3
1506,4
1507,1
1508,4
1509,3
1510,1
1511,1
1512,2
1513,2
1514,3
1515,1
1516,2
1517,2
1519,4
1520,2
1521,2
1522,3
1523,6
1524,1
1525,6
1526,4
1527,3
1528,1
1529,4
1530,4
1531,2
1532,5
1533,7
1534,4
1535,1
1536,5
1537,9
1538,4
1539,6
1540,6
1541,9
1542,5
1543,9
1544,5
1545,2
1546,10
1547,10
1548,12
1549,13
1550,12
1551,13
1552,9
1553,8
1554,7
1555,12
1556,7
1557,12
1558,13
1559,8
1560,11
1561,18
1562,12
1563,11
1564,16
1565,15
1566,15
1567,17
1568,11
1569,20
1570,17
1571,19
1572,21
1573,15
1574,22
1575,19
1576,19
1577,24
1578,36
1579,27
1580,27
1581,31
1582,26
1583,31
1584,32
1585,26
1586,34
1587,28
1588,30
1589,36
1590,35
1591,38
1592,33
1593,30
1594,33
1595,37
1596,36
1597,34
1598,43
1599,44
1600,46
1601,46
1602,46
1603,42
1604,58
1605,71
1606,54
1607,67
1608,49
1609,62
1610,57
1611,61
1612,64
1613,71
1614,71
1615,81
1616,94
1617,63
1618,71
1619,71
1620,67
1621,78
1622,84
1623,89
1624,109
1625,76
1626,93
1627,106
1628,108
1629,111
1630,112
1631,97
1632,86
1633,122
1634,130
1635,117
1636,127
1637,134
1638,166
1639,145
1640,153
1641,138
1642,174
1643,127
1644,159
1645,142
1646,169
1647,174
1648,178
1649,206
1650,170
1651,215
1652,191
1653,199
1654,190
1655,214
1656,216
1657,219
1658,192
1659,210
1660,231
1661,227
1662,240
1663,252
1664,257
1665,288
1666,266
1667,279
1668,273
1669,279
1670,257
1671,281
1672,278
1673,303
1674,322
1675,339
1676,346
1677,326
1678,376
1679,359
1680,395
1681,392
1682,382
1683,380
1684,436
1685,405
1686,430
1687,411
1688,403
1689,445
1690,435
1691,473
1692,500
1693,478
1694,531
1695,498
1696,487
1697,554
1698,540
1699,528
1700,552
1701,551
1702,565
1703,601
1704,610
1705,620
1706,647
1707,657
1708,639
1709,662
1710,691
1711,706
1712,773
1713,718
1714,722
1715,715
1716,734
1717,729
1718,791
1719,841
1720,834
1721,844
1722,817
1723,857
1724,882
1725,912
1726,871
1727,933
1728,1000
1729,951
1730,1009
1731,1039
1732,1018
1733,1063
1734,1112
1735,1089
1736,1105
1737,1086
1738,1142
1739,1174
1740,1174
1741,1177
1742,1191
1743,1269
1744,1240
1745,1346
1746,1392
1747,1284
1748,1332
1749,1391
1750,1431
1751,1424
1752,1423
1753,1498
1754,1428
1755,1526
1756,1478
1757,1592
1758,1572
1759,1579
1760,1681
1761,1697
1762,1659
1763,1721
1764,1732
1765,1846
1766,1824
1767,1807
1768,1771
1769,1904
1770,1856
1771,1977
1772,2000
1773,2019
1774,2099
1775,2127
1776,2087
1777,2095
1778,2160
1779,2150
1780,2274
1781,2200
1782,2196
1783,2334
1784,2239
1785,2347
1786,2398
1787,2518
1788,2511
1789,2542
1790,2530
1791,2483
1792,2517
1793,2515
1794,2691
1795,2688
1796,2680
1797,2777
1798,2717
1799,2781
1800,2770
1801,2888
1802,2918
1803,2864
1804,3059
1805,3059
1806,3063
1807,3143
1808,3098
1809,3224
1810,3234
1811,3278
1812,3325
1813,3309
1814,3288
1815,3373
1816,3565
1817,3617
1818,3457
1819,3536
1820,3457
1821,3563
1822,3686
1823,3677
1824,3734
1825,3668
1826,3876
1827,3805
1828,3869
1829,3934
1830,3756
1831,4091
1832,4158
1833,4064
1834,4159
1835,4116
1836,4262
1837,4352
1838,4368
1839,4394
1840,4280
1841,4414
1842,4408
1843,4626
1844,4491
1845,4708
1846,4735
1847,4766
1848,4688
1849,4728
1850,4848
1851,4592
1852,4950
1853,4980
1854,4979
1855,5092
1856,5124
1857,5212
1858,5141
1859,5158
1860,5300
1861,5170
1862,5318
1863,5527
1864,5426
1865,5526
1866,5403
1867,5645
1868,5660
1869,5518
1870,5821
1871,5847
1872,5702
1873,5827
1874,5868
1875,6015
1876,6034
1877,5978
1878,6064
1879,6027
1880,6110
1881,6211
1882,6241
1883,6314
1884,6419
1885,6538
1886,6516
1887,6450
1888,6404
1889,6601
1890,6733
1891,6662
1892,6693
1893,6814
1894,6803
1895,6910
1896,6854
1897,7080
1898,6925
1899,7138
1900,6968
1901,7179
1902,7188
1903,7192
1904,7320
1905,7382
1906,7470
1907,7562
1908,7546
1909,7446
1910,7611
1911,7552
1912,7724
1913,7680
1914,7680
1915,7864
1916,7730
1917,7765
1918,7858
1919,7957
1920,8016
1921,8000
1922,8229
1923,8029
1924,8247
1925,8154
1926,8141
1927,8278
1928,8248
1929,8337
1930,8324
1931,8509
1932,8487
1933,8429
1934,8660
1935,8610
1936,8710
1937,8782
1938,8854
1939,8742
1940,8928
1941,8670
1942,8770
1943,8829
1944,9070
1945,9014
1946,9017
1947,9232
1948,9115
1949,9226
1950,9154
1951,9389
1952,9561
1953,9463
1954,9431
1955,9438
1956,9616
1957,9414
1958,9637
1959,9675
1960,9721
1961,9671
1962,9886
1963,9789
1964,9963
1965,9761
1966,9906
1967,9938
1968,9824
1969,9996
1970,10103
1971,10208
1972,10233
1973,10311
1974,10008
1975,10167
1976,10195
1977,10155
1978,10368
1979,10263
1980,10424
1981,10375
1982,10566
1983,10330
1984,10583
1985,10538
1986,10536
1987,10691
1988,10711
1989,10732
1990,10708
1991,10720
1992,10739
1993,10753
1994,11014
1995,10942
1996,10824
1997,11142
1998,10971
1999,11023
2000,10969
2001,10911
2002,11195
2003,10975
2004,11143
2005,11120
2006,11198
2007,11256
2008,11060
2009,11359
2010,11281
2011,11402
2012,11232
2013,11324
2014,11181
2015,11323
2016,11285
2017,11427
2018,11658
2019,11231
2020,11394
2021,11530
2022,11420
2023,11536
2024,11471
2025,11534
2026,11403
2027,11621
2028,11672
2029,11696
2030,11614
2031,11728
2032,11503
2033,11891
2034,11826
2035,11459
2036,11879
2037,11644
2038,11455
2039,11872
2040,11877
2041,11779
2042,12057
2043,11902
2044,11900
2045,11956
2046,11972
2047,12012
2048,11862
2049,11854
2050,12026
2051,11929
2052,11832
2053,11792
2054,11885
2055,12193
2056,12020
2057,11969
2058,12004
2059,12222
2060,11915
2061,12108
2062,12268
2063,12059
2064,12082
2065,12287
2066,12051
2067,12196
2068,11867
2069,11932
2070,12033
2071,12274
2072,12151
2073,12028
2074,12140
2075,11911
2076,12207
2077,12070
2078,11918
2079,12223
2080,12083
2081,12117
2082,12111
2083,12143
2084,12073
2085,11921
2086,12145
2087,12113
2088,11951
2089,12185
2090,12206
2091,12169
2092,12195
2093,11969
2094,11980
2095,12064
2096,11997
2097,12185
2098,11816
2099,12098
2100,11921
2101,12196
2102,11857
2103,12047
2104,12281
2105,11860
2106,12052
2107,12133
2108,12140
2109,12120
2110,12151
2111,11745
2112,11959
2113,12045
2114,12052
2115,11784
2116,11952
2117,11929
2118,11886
2119,11826
2120,11833
2121,11795
2122,11850
2123,11865
2124,11847
2125,11791
2126,11783
2127,11780
2128,11753
2129,11902
2130,11869
2131,11708
2132,11815
2133,11544
2134,11845
2135,11646
2136,11639
2137,11603
2138,11623
2139,11711
2140,11640
2141,11569
2142,11321
2143,11386
2144,11499
2145,11416
2146,11449
2147,11540
2148,11247
2149,11272
2150,11524
2151,11445
2152,11498
2153,11240
2154,11361
2155,11601
2156,11156
2157,11325
2158,11315
2159,11230
2160,11198
2161,11241
2162,11348
2163,11181
2164,11043
2165,11130
2166,11097
2167,11268
2168,11013
2169,11155
2170,11059
2171,10918
2172,10989
2173,10728
2174,10806
2175,10910
2176,10728
2177,10753
2178,10705
2179,10766
2180,10891
2181,10773
2182,10735
2183,10739
2184,10630
2185,10759
2186,10590
2187,10569
2188,10485
2189,10576
2190,10569
2191,10515
2192,10514
2193,10561
2194,10417
2195,10555
2196,10386
2197,10294
2198,10469
2199,10261
2200,10383
2201,10118
2202,10205
2203,10328
2204,10115
2205,10076
2206,10159
2207,10123
2208,10247
2209,9987
2210,10023
2211,10037
2212,9924
2213,10061
2214,9859
2215,9899
2216,9736
2217,9657
2218,9838
2219,9755
2220,9752
2221,9884
2222,9583
2223,9802
2224,9560
2225,9519
2226,9421
2227,9562
2228,9496
2229,9452
2230,9589
2231,9193
2232,9202
2233,9033
2234,9353
2235,9382
2236,9231
2237,9212
2238,9301
2239,9168
2240,9010
2241,9141
2242,8917
2243,8992
2244,9005
2245,8864
2246,9033
2247,8898
2248,8645
2249,8830
2250,8882
2251,8677
2252,8469
2253,8802
2254,8697
2255,8622
2256,8794
2257,8716
2258,8722
2259,8525
2260,8515
2261,8544
2262,8428
2263,8294
2264,8450
2265,8310
2266,8300
2267,8462
2268,8262
2269,8265
2270,8239
2271,8189
2272,8130
2273,8153
2274,8079
2275,8035
2276,8018
2277,8008
2278,7939
2279,8027
2280,7719
2281,7754
2282,7885
2283,7775
2284,7791
2285,7721
2286,7671
2287,7775
2288,7676
2289,7665
2290,7617
2291,7653
2292,7462
2293,7540
2294,7408
2295,7488
2296,7439
2297,7433
2298,7418
2299,7335
2300,7256
2301,7396
2302,7178
2303,7164
2304,7263
2305,7217
2306,7154
2307,7174
2308,6951
2309,6970
2310,6951
2311,7024
2312,7000
2313,6965
2314,6793
2315,6888
2316,6836
2317,6741
2318,6872
2319,6776
2320,6684
2321,6706
2322,6738
2323,6577
2324,6685
2325,6639
2326,6636
2327,6533
2328,6551
2329,6493
2330,6503
2331,6328
2332,6332
2333,6384
2334,6273
2335,6448
2336,6233
2337,6100
2338,6241
2339,6303
2340,6140
2341,6137
2342,6201
2343,5933
2344,6072
2345,5998
2346,6049
2347,5809
2348,5957
2349,5939
2350,5931
2351,5852
2352,5773
2353,5706
2354,5850
2355,5757
2356,5772
2357,5652
2358,5521
2359,5541
2360,5613
2361,5499
2362,5509
2363,5643
2364,5528
2365,5520
2366,5393
2367,5457
2368,5274
2369,5401
2370,5542
2371,5424
2372,5267
2373,5381
2374,5371
2375,5197
2376,5150
2377,5223
2378,5120
2379,5136
2380,4983
2381,5046
2382,4986
2383,4854
2384,5000
2385,4848
2386,4877
2387,4815
2388,5026
2389,4893
2390,4819
2391,4775
2392,4865
2393,4815
2394,4842
2395,4697
2396,4626
2397,4778
2398,4704
2399,4786
2400,4509
2401,4613
2402,4657
2403,4648
2404,4547
2405,4466
2406,4523
2407,4502
2408,4382
2409,4416
2410,4341
2411,4273
2412,4239
2413,4193
2414,4336
2415,4261
2416,4298
2417,4314
2418,4250
2419,4177
2420,4118
2421,4108
2422,4180
2423,4122
2424,4214
2425,4110
2426,3994
2427,3979
2428,3974
2429,3813
2430,3952
2431,3894
2432,3972
2433,3935
2434,3815
2435,3764
2436,3855
2437,3819
2438,3707
2439,3800
2440,3700
2441,3835
2442,3735
2443,3684
2444,3598
2445,3688
2446,3574
2447,3576
2448,3487
2449,3466
2450,3587
2451,3448
2452,3564
2453,3470
2454,3355
2455,3446
2456,3439
2457,3485
2458,3400
2459,3391
2460,3403
2461,3365
2462,3306
2463,3315
2464,3224
2465,3246
2466,3255
2467,3138
2468,3238
2469,3254
2470,3127
2471,3085
2472,3036
2473,3105
2474,3014
2475,3065
2476,3100
2477,3127
2478,2975
2479,3037
2480,2956
2481,3119
2482,2950
2483,2921
2484,3008
2485,2996
2486,2930
2487,2891
2488,2976
2489,2836
2490,2909
2491,2723
2492,2780
2493,2753
2494,2860
2495,2839
2496,2753
2497,2759
2498,2628
2499,2619
2500,2667
2501,2601
2502,2603
2503,2693
2504,2754
2505,2682
2506,2547
2507,2586
2508,2476
2509,2573
2510,2483
2511,2508
2512,2477
2513,2512
2514,2520
2515,2395
2516,2460
2517,2393
2518,2452
2519,2409
2520,2336
2521,2315
2522,2390
2523,2308
2524,2347
2525,2276
2526,2264
2527,2307
2528,2286
2529,2242
2530,2243
2531,2246
2532,2229
2533,2231
2534,2229
2535,2240
2536,2113
2537,2117
2538,2238
2539,2151
2540,2143
2541,2100
2542,2184
2543,2153
2544,2111
2545,2114
2546,2110
2547,2032
2548,2015
2549,2029
2550,1917
2551,1999
2552,1936
2553,2022
2554,1980
2555,1922
2556,1886
2557,2006
2558,1947
2559,1954
2560,1925
2561,1906
2562,1865
2563,1815
2564,1839
2565,1894
2566,1813
2567,1807
2568,1847
2569,1795
2570,1849
2571,1706
2572,1735
2573,1684
2574,1799
2575,1708
2576,1742
2577,1680
2578,1716
2579,1715
2580,1750
2581,1689
2582,1543
2583,1681
2584,1591
2585,1619
2586,1598
2587,1607
2588,1593
2589,1634
2590,1561
2591,1589
2592,1599
2593,1512
2594,1561
2595,1551
2596,1475
2597,1542
2598,1492
2599,1514
2600,1505
2601,1445
2602,1442
2603,1493
2604,1467
2605,1413
2606,1468
2607,1443
2608,1416
2609,1458
2610,1409
2611,1372
2612,1358
2613,1462
2614,1404
2615,1335
2616,1335
2617,1448
2618,1407
2619,1277
2620,1330
2621,1347
2622,1302
2623,1259
2624,1253
2625,1315
2626,1292
2627,1207
2628,1257
2629,1296
2630,1269
2631,1207
2632,1226
2633,1200
2634,1233
2635,1194
2636,1154
2637,1207
2638,1180
2639,1175
2640,1144
2641,1133
2642,1204
2643,1191
2644,1162
2645,1132
2646,1170
2647,1170
2648,1105
2649,1066
2650,1087
2651,1077
2652,1111
2653,1066
2654,1107
2655,1131
2656,1030
2657,1054
2658,1046
2659,1115
2660,1032
2661,1040
2662,1064
2663,1036
2664,1026
2665,999
2666,933
2667,1008
2668,1003
2669,994
2670,980
2671,1038
2672,1035
2673,955
2674,904
2675,965
2676,1000
2677,975
2678,922
2679,1023
2680,913
2681,956
2682,916
2683,893
2684,912
2685,917
2686,849
2687,886
2688,841
2689,912
2690,899
2691,884
2692,840
2693,862
2694,890
2695,856
2696,839
2697,841
2698,869
2699,853
2700,807
2701,820
2702,787
2703,787
2704,844
2705,804
2706,776
2707,788
2708,818
2709,770
2710,807
2711,709
2712,767
2713,768
2714,792
2715,743
2716,757
2717,728
2718,746
2719,682
2720,736
2721,781
2722,728
2723,755
2724,784
2725,704
2726,675
2727,719
2728,687
2729,645
2730,685
2731,673
2732,691
2733,659
2734,721
2735,665
2736,693
2737,709
2738,690
2739,686
2740,671
2741,641
2742,633
2743,608
2744,675
2745,640
2746,618
2747,587
2748,632
2749,613
2750,601
2751,603
2752,636
2753,617
2754,617
2755,597
2756,582
2757,546
2758,601
2759,563
2760,570
2761,640
2762,543
2763,564
2764,586
2765,601
2766,601
2767,598
2768,533
2769,574
2770,533
2771,556
2772,568
2773,572
2774,522
2775,546
2776,535
2777,522
2778,518
2779,559
2780,565
2781,504
2782,525
2783,500
2784,538
2785,521
2786,477
2787,538
2788,523
2789,503
2790,534
2791,473
2792,507
2793,523
2794,533
2795,543
2796,410
2797,472
2798,460
2799,460
2800,464
2801,463
2802,478
2803,491
2804,480
2805,450
2806,480
2807,470
2808,491
2809,439
2810,470
2811,450
2812,433
2813,446
2814,410
2815,412
2816,452
2817,426
2818,422
2819,412
2820,434
2821,444
2822,425
2823,423
2824,375
2825,423
2826,427
2827,427
2828,402
2829,411
2830,397
2831,383
2832,389
2833,382
2834,410
2835,424
2836,407
2837,390
2838,417
2839,383
2840,374
2841,335
2842,400
2843,370
2844,396
2845,343
2846,358
2847,403
2848,384
2849,347
2850,378
2851,353
2852,379
2853,362
2854,352
2855,355
2856,372
2857,355
2858,348
2859,369
2860,361
2861,344
2862,317
2863,380
2864,357
2865,367
2866,344
2867,348
2868,380
2869,347
2870,364
2871,363
2872,292
2873,362
2874,303
2875,319
2876,327
2877,353
2878,364
2879,319
2880,315
2881,303
2882,320
2883,303
2884,344
2885,332
2886,293
