351,1
355,4
356,1
357,1
358,1
359,4
360,1
361,2
362,2
363,3
364,5
365,5
366,5
367,5
368,10
369,13
370,20
371,19
372,30
373,36
374,40
375,51
376,57
377,84
378,71
379,102
380,113
381,139
382,158
383,182
384,197
385,235
386,288
387,309
388,371
389,434
390,499
391,579
392,714
393,812
394,903
395,1034
396,1223
397,1314
398,1570
399,1739
400,2003
401,2241
402,2412
403,2775
404,3118
405,3432
406,3772
407,4110
408,4609
409,5217
410,5664
411,6315
412,7093
413,7538
414,8452
415,9215
416,9948
417,10646
418,11346
419,12458
420,13303
421,14342
422,15520
423,16428
424,17085
425,18324
426,19681
427,20586
428,21936
429,22842
430,24263
431,25189
432,26720
433,27623
434,29077
435,29699
436,30711
437,32001
438,32437
439,33675
440,34796
441,35546
442,36011
443,36809
444,37544
445,38018
446,38119
447,38571
448,39230
449,38920
450,39178
451,38940
452,38499
453,38598
454,38114
455,37922
456,37250
457,36707
458,36296
459,35378
460,34154
461,33669
462,32718
463,31937
464,31053
465,29777
466,28611
467,27503
468,26697
469,25432
470,24350
471,23035
472,21962
473,20783
474,19632
475,18599
476,17060
477,16192
478,15187
479,14130
480,13459
481,12199
482,11356
483,10703
484,9803
485,8967
486,8149
487,7642
488,7051
489,6254
490,5832
491,5221
492,4720
493,4351
494,3981
495,3432
496,3090
497,2774
498,2510
499,2175
500,1923
501,1754
502,1524
503,1406
504,1173
505,1034
506,906
507,759
508,635
509,606
510,503
511,445
512,394
513,324
514,296
515,232
516,235
517,179
518,122
519,118
520,102
521,96
522,81
523,68
524,52
525,43
526,41
527,27
528,24
529,23
530,11
531,13
532,9
533,9
534,12
535,9
536,6
537,4
538,2
539,1
540,2
541,1
544,3
546,3
553,1
555,1
