0,7508
1,44548
2,136202
3,290212
4,482351
5,663797
6,778969
7,808061
8,754080
9,641377
10,505522
11,375617
12,264674
13,179967
14,119367
15,76123
16,47115
17,28681
18,17228
19,10209
20,6073
21,3835
22,2394
23,1540
24,950
25,601
26,334
27,183
28,93
29,58
30,20
31,15
32,15
33,3
35,1
36,2
863,1
865,1
867,5
868,1
869,15
870,26
871,52
872,102
873,203
874,347
875,587
876,954
877,1442
878,2432
879,3736
880,6286
881,10551
882,17312
883,28502
884,47403
885,75484
886,118435
887,181022
888,265571
889,375727
890,506677
891,641076
892,752282
893,808611
894,779528
895,662724
896,484438
897,291705
898,135642
899,43559
900,7336
