117,2
120,3
121,1
123,2
124,2
126,1
127,2
128,3
129,1
130,2
131,3
132,2
133,9
134,7
135,5
136,5
137,6
138,9
139,8
140,9
141,10
142,9
143,13
144,9
145,19
146,16
147,17
148,21
149,19
150,19
151,18
152,28
153,41
154,29
155,38
156,31
157,37
158,50
159,46
160,46
161,41
162,45
163,47
164,69
165,69
166,77
167,86
168,75
169,71
170,95
171,69
172,94
173,98
174,105
175,96
176,124
177,123
178,132
179,125
180,147
181,138
182,168
183,170
184,176
185,169
186,181
187,184
188,208
189,241
190,228
191,234
192,239
193,265
194,273
195,287
196,276
197,298
198,335
199,318
200,377
201,365
202,360
203,408
204,418
205,419
206,433
207,456
208,459
209,498
210,451
211,519
212,518
213,507
214,580
215,605
216,636
217,616
218,684
219,687
220,658
221,673
222,768
223,775
224,727
225,788
226,838
227,838
228,862
229,865
230,919
231,955
232,987
233,983
234,1093
235,1053
236,1050
237,1072
238,1127
239,1209
240,1149
241,1238
242,1189
243,1301
244,1293
245,1304
246,1310
247,1313
248,1388
249,1433
250,1464
251,1533
252,1519
253,1623
254,1585
255,1551
256,1654
257,1610
258,1665
259,1717
260,1726
261,1814
262,1842
263,1788
264,1846
265,1883
266,1961
267,2009
268,1986
269,1970
270,1953
271,2016
272,2036
273,2172
274,2254
275,2246
276,2192
277,2264
278,2299
279,2283
280,2339
281,2462
282,2467
283,2445
284,2514
285,2481
286,2580
287,2650
288,2630
289,2674
290,2676
291,2737
292,2747
293,2763
294,2884
295,2911
296,2945
297,3043
298,3000
299,2939
300,3125
301,3035
302,3166
303,3227
304,3118
305,3125
306,3168
307,3281
308,3308
309,3316
310,3410
311,3354
312,3429
313,3535
314,3589
315,3722
316,3625
317,3702
318,3632
319,3729
320,3662
321,3774
322,3947
323,3830
324,3915
325,3942
326,4088
327,4014
328,4111
329,4210
330,4099
331,4183
332,4356
333,4245
334,4337
335,4253
336,4303
337,4377
338,4507
339,4414
340,4520
341,4430
342,4667
343,4549
344,4602
