64,1
65,2
66,3
67,4
68,4
69,5
70,11
71,16
72,28
73,20
74,25
75,35
76,40
77,52
78,60
79,86
80,110
81,103
82,142
83,153
84,194
85,216
86,280
87,325
88,373
89,393
90,506
91,523
92,613
93,716
94,744
95,864
96,905
97,1052
98,1188
99,1226
100,1405
101,1523
102,1697
103,1841
104,2024
105,2155
106,2277
107,2475
108,2736
109,2829
110,3025
111,3195
112,3468
113,3664
114,3856
115,4057
116,4262
117,4442
118,4595
119,4869
120,5116
121,5274
122,5476
123,5678
124,5883
125,6033
126,6212
127,6462
128,6669
129,6922
130,7013
131,7177
132,7334
133,7471
134,7577
135,7718
136,8060
137,8093
138,8180
139,8344
140,8363
141,8552
142,8765
143,8822
144,8771
145,8929
146,9051
147,9064
148,9243
149,9394
150,9264
151,9347
152,9269
153,9219
154,9237
155,9351
156,9128
157,9292
158,9213
159,9344
160,9302
161,9198
162,9153
163,9199
164,9004
165,9173
166,9064
167,8924
168,8778
169,8912
170,8683
171,8624
172,8607
173,8535
174,8215
175,8203
176,7960
177,8204
178,8032
179,7791
180,7963
181,7581
182,7555
183,7517
184,7444
185,7424
186,7400
187,7191
188,7164
189,6858
190,6913
191,6705
192,6845
193,6482
194,6496
195,6252
196,6142
197,6066
198,6073
199,6044
200,5890
201,5721
202,5642
203,5513
204,5422
205,5428
206,5266
207,5262
208,5116
209,4947
210,4948
211,4967
212,4708
213,4673
214,4536
215,4484
216,4444
217,4346
218,4238
219,4075
220,4299
221,3923
222,3814
223,3743
224,3611
225,3652
226,3502
227,3460
228,3417
229,3273
230,3253
231,3179
232,3070
233,3017
234,2899
235,2917
236,2713
237,2672
238,2496
239,2613
240,2476
241,2453
242,2448
243,2373
244,2272
245,2305
246,2196
247,2178
248,2172
249,2000
250,1979
251,1949
252,1883
253,1854
254,1884
255,1818
256,1731
257,1722
258,1669
259,1663
260,1533
261,1510
262,1503
263,1385
264,1426
265,1379
266,1334
267,1329
268,1271
269,1302
270,1229
271,1174
272,1223
273,1125
274,1092
275,1103
276,1135
277,1074
278,1024
279,974
280,1023
281,1022
282,1030
283,970
284,940
285,973
286,957
287,907
288,899
289,911
290,914
291,847
292,818
293,818
294,774
295,796
296,841
297,850
298,804
299,784
300,808
301,781
302,726
303,701
304,690
305,719
306,701
307,704
308,665
309,695
310,636
311,646
312,693
313,674
314,634
315,609
316,559
317,580
318,557
319,578
320,575
321,566
322,544
323,534
324,514
325,507
326,531
327,472
328,490
329,487
330,426
331,393
332,421
333,429
334,382
335,363
336,399
337,384
338,361
339,351
340,353
341,336
342,310
343,298
344,278
345,272
346,285
347,269
348,250
349,272
350,260
351,254
352,258
353,256
354,234
355,237
356,224
357,249
358,210
359,205
360,193
361,221
362,206
363,213
364,193
365,199
366,211
367,226
368,208
369,201
370,198
371,178
372,234
373,201
374,230
375,199
376,200
377,202
378,214
379,206
380,213
381,255
382,222
383,236
384,235
385,202
386,249
387,198
388,229
389,218
390,217
391,184
392,219
393,229
394,238
395,200
396,190
397,228
398,221
399,226
400,239
401,227
402,223
403,230
404,233
405,200
406,207
407,221
408,214
409,196
410,237
411,231
412,207
413,234
414,199
415,204
416,246
417,222
418,225
419,204
420,202
421,218
422,223
423,228
424,243
425,214
426,255
427,257
428,246
429,240
430,275
431,258
432,235
433,266
434,282
435,273
436,247
437,266
438,290
439,261
440,285
441,284
442,275
443,317
444,294
445,276
446,270
447,267
448,299
449,275
450,281
451,292
452,301
453,293
454,330
455,276
456,301
457,301
458,262
459,282
460,322
461,312
462,276
463,256
464,252
465,269
466,284
467,273
468,262
469,262
470,231
471,257
472,253
473,235
474,250
475,253
476,220
477,246
478,198
479,236
480,239
481,230
482,223
483,225
484,221
485,225
486,242
487,229
488,206
489,226
490,213
491,233
492,201
493,215
494,217
495,213
496,187
497,189
498,190
499,195
500,188
501,219
502,213
503,228
504,201
505,215
506,223
507,225
508,206
509,217
510,232
511,215
512,218
513,208
514,220
515,220
516,246
517,226
518,230
519,210
520,236
521,217
522,161
523,201
524,201
525,204
526,217
527,219
528,205
529,221
530,210
531,202
532,185
533,198
534,186
535,213
536,234
537,189
538,197
539,201
540,229
541,239
542,202
543,265
544,240
545,261
546,234
547,269
548,237
549,255
550,244
551,274
552,267
553,282
554,281
555,340
556,308
557,308
558,307
559,336
560,352
561,358
562,341
563,411
564,354
565,379
566,367
567,438
568,452
569,444
570,453
571,473
572,468
573,477
574,503
575,531
576,516
577,549
578,563
579,553
580,556
581,570
582,584
583,572
584,560
585,646
586,637
587,635
588,689
589,643
590,692
591,640
592,694
593,710
594,722
595,698
596,769
597,733
598,689
599,727
600,728
601,802
602,832
603,769
604,788
605,764
606,835
607,838
608,833
609,863
610,874
611,851
612,896
613,943
614,885
615,964
616,961
617,951
618,965
619,1093
620,1046
621,1093
622,1087
623,1083
624,1062
625,1084
626,1150
627,1097
628,1180
629,1234
630,1234
631,1293
632,1368
633,1390
634,1401
635,1425
636,1476
637,1434
638,1526
639,1504
640,1616
641,1609
642,1603
643,1731
644,1693
645,1791
646,1826
647,1841
648,1858
649,1969
650,1915
651,2017
652,2035
653,2132
654,2196
655,2276
656,2302
657,2350
658,2430
659,2514
660,2543
661,2711
662,2697
663,2710
664,2835
665,2864
666,2861
667,3095
668,3062
669,3142
670,3324
671,3369
672,3516
673,3475
674,3544
675,3641
676,3804
677,3664
678,3905
679,4008
680,4058
681,4098
682,4237
683,4287
684,4321
685,4311
686,4531
687,4505
688,4809
689,4858
690,4960
691,5147
692,5129
693,5147
694,5172
695,5391
696,5347
697,5674
698,5630
699,5854
700,5886
701,5934
702,5828
703,6077
704,6263
705,6371
706,6573
707,6632
708,6595
709,6720
710,6897
711,6952
712,6998
713,7412
714,7325
715,7302
716,7574
717,7594
718,7702
719,7736
720,7756
721,8011
722,8109
723,8052
724,8298
725,8237
726,8374
727,8320
728,8511
729,8474
730,8791
731,8724
732,8853
733,8835
734,8988
735,9083
736,9133
737,8961
738,9019
739,9350
740,9334
741,9053
742,9362
743,9301
744,9211
745,9458
746,9199
747,9348
748,9223
749,9209
750,9074
751,9232
752,8978
753,9027
754,8928
755,8869
756,8769
757,8624
758,8778
759,8601
760,8393
761,8387
762,8355
763,7973
764,7870
765,7953
766,7754
767,7634
768,7459
769,7248
770,6994
771,6822
772,6636
773,6459
774,6286
775,6037
776,5942
777,5778
778,5456
779,5146
780,5057
781,4918
782,4556
783,4413
784,4286
785,4079
786,3798
787,3675
788,3472
789,3168
790,2998
791,2875
792,2637
793,2453
794,2262
795,2179
796,2034
797,1827
798,1718
799,1599
800,1377
801,1314
802,1151
803,1054
804,967
805,873
806,740
807,707
808,570
809,543
810,540
811,391
812,338
813,309
814,258
815,234
816,188
817,176
818,151
819,137
820,89
821,95
822,77
823,62
824,45
825,42
826,29
827,21
828,17
829,14
830,10
831,13
832,3
833,4
834,1
835,2
836,1
