89,1
91,1
93,1
94,1
96,1
97,1
99,4
100,3
101,5
102,12
103,6
104,9
105,14
106,13
107,15
108,25
109,23
110,27
111,28
112,37
113,45
114,54
115,55
116,88
117,86
118,74
119,114
120,114
121,148
122,151
123,197
124,194
125,240
126,298
127,274
128,332
129,394
130,401
131,489
132,531
133,583
134,685
135,709
136,790
137,857
138,891
139,1007
140,1121
141,1203
142,1237
143,1472
144,1476
145,1634
146,1836
147,1944
148,2113
149,2185
150,2365
151,2489
152,2740
153,2811
154,2933
155,3195
156,3399
157,3534
158,3882
159,4015
160,4346
161,4475
162,4738
163,5009
164,5125
165,5526
166,5834
167,5995
168,6082
169,6487
170,6830
171,6960
172,7317
173,7553
174,7901
175,8288
176,8488
177,8874
178,9087
179,9461
180,9537
181,9980
182,10269
183,10299
184,10884
185,11254
186,11405
187,11887
188,12155
189,12480
190,12730
191,13149
192,13372
193,13639
194,14045
195,14353
196,14630
197,14970
198,15370
199,15598
200,15789
201,16156
202,16271
203,16657
204,17108
205,17510
206,17862
207,17827
208,18087
209,18390
210,18735
211,19093
212,19298
213,19718
214,20025
215,20005
216,19923
217,20589
218,20695
219,20922
220,21267
221,21506
222,21549
223,22156
224,21771
225,22386
226,22398
227,22670
228,23030
229,22981
230,23228
231,23234
232,23553
233,23652
234,24028
235,24212
236,24190
237,24427
238,24403
239,24396
240,24580
241,24895
242,25058
243,25099
244,25192
245,25296
246,25676
247,25548
248,25735
249,25819
250,25946
251,25636
252,25717
253,25944
254,26235
255,26218
256,25932
257,26518
258,26509
259,26238
260,26432
261,26310
262,26477
263,26830
264,26760
265,26375
266,26398
267,26894
268,26480
269,26553
270,26612
271,26522
272,26743
273,26788
274,26516
275,26441
276,26515
277,27112
278,26989
279,27057
280,26385
281,26456
282,26822
283,26479
284,26740
285,26832
286,26567
287,26689
288,26242
289,26189
290,26721
291,26468
292,26412
293,26395
294,26646
295,26171
296,26344
297,26177
298,25776
299,26378
300,26467
301,26065
302,26100
303,25897
304,25970
305,26017
306,26193
307,25713
308,25725
309,25585
310,25733
311,25665
312,25869
313,25240
314,25446
315,25537
316,25096
317,25478
318,25334
319,25469
320,25786
321,24925
322,24943
323,25126
324,25088
325,25278
326,24836
327,25042
328,24622
329,24742
330,24523
331,24465
332,24532
333,24123
334,24393
335,24071
336,24314
337,23976
338,23754
339,23930
340,24105
341,23975
342,23707
343,23667
344,23679
345,23482
346,23291
347,23238
348,23507
349,23173
350,22846
351,23479
352,22745
353,22968
354,22820
355,23100
356,22899
357,22768
358,22944
359,22891
360,22506
361,22338
362,22502
363,22176
364,22261
365,22273
366,22233
367,22017
368,21925
369,22078
370,22000
371,22174
372,21800
373,22163
374,21653
375,21854
376,21794
377,21773
378,21659
379,21507
380,21593
381,21525
382,21654
383,21538
384,21493
385,21166
386,21312
387,21662
388,21567
389,21310
390,21514
391,21347
392,21308
393,21314
394,21237
395,21272
396,20940
397,21420
398,21171
399,21117
400,21105
401,21181
402,21133
403,21368
404,20910
405,21058
406,21116
407,21035
408,20994
409,21152
410,21104
411,20833
412,20904
413,21068
414,20843
415,21027
416,21000
417,20937
418,21007
419,20995
420,20802
421,21037
422,20796
