344,2
350,2
351,2
352,3
353,5
354,2
355,10
356,13
357,3
358,7
359,14
360,6
361,16
362,21
363,28
364,26
365,33
366,58
367,53
368,78
369,91
370,121
371,140
372,141
373,189
374,229
375,298
376,345
377,384
378,455
379,595
380,690
381,789
382,935
383,1127
384,1320
385,1511
386,1840
387,1997
388,2339
389,2830
390,3058
391,3598
392,4340
393,4817
394,5589
395,6330
396,7292
397,8252
398,9406
399,10519
400,12153
401,13645
402,15348
403,16961
404,18979
405,21465
406,23684
407,26361
408,29175
409,32510
410,35526
411,39264
412,43287
413,47188
414,51394
415,56324
416,60928
417,66057
418,71394
419,77029
420,82718
421,88750
422,95797
423,102000
424,108055
425,114405
426,121859
427,129542
428,136873
429,143975
430,151296
431,158400
432,166340
433,172128
434,179979
435,186412
436,193234
437,199529
438,205112
439,211600
440,216825
441,221747
442,226607
443,230205
444,234434
445,236681
446,239900
447,242719
448,243744
449,244606
450,244558
451,244037
452,243010
453,241338
454,239398
455,238066
456,233690
457,230814
458,226834
459,221854
460,216286
461,211372
462,204840
463,200471
464,193305
465,187541
466,179991
467,172664
468,166073
469,158509
470,151248
471,143502
472,137371
473,129227
474,122317
475,115102
476,108327
477,101476
478,94973
479,88575
480,82983
481,77076
482,71284
483,66453
484,60870
485,56392
486,51654
487,47160
488,43095
489,39053
490,35448
491,32320
492,29232
493,26932
494,23880
495,21493
496,19159
497,17113
498,15400
499,13665
500,12106
501,10502
502,9488
503,8396
504,7224
505,6418
506,5595
507,4897
508,4202
509,3714
510,3128
511,2736
512,2369
513,2089
514,1748
515,1440
516,1281
517,1084
518,892
519,757
520,660
521,545
522,467
523,397
524,307
525,260
526,222
527,192
528,160
529,132
530,98
531,88
532,73
533,67
534,44
535,43
536,28
537,25
538,23
539,23
540,12
541,9
542,11
544,5
545,2
546,8
548,2
549,1
550,1
552,2
553,1
555,1
561,1
